start	end	tumor	normal
94480001	94490000	41	190
94490001	94500000	28	188
94500001	94510000	23	223
94510001	94520000	63	162
94520001	94530000	18	172
94530001	94540000	61	169
94540001	94550000	35	183
94550001	94560000	34	173
94560001	94570000	53	183
94570001	94580000	29	180
94580001	94590000	24	199
94590001	94600000	32	177
94600001	94610000	55	196
94610001	94620000	39	177
94620001	94630000	24	195
94630001	94640000	38	180
94640001	94650000	46	198
94650001	94660000	35	181
94660001	94670000	22	185
94670001	94680000	33	190
94680001	94690000	40	218
94690001	94700000	32	175
94700001	94710000	24	188
94710001	94720000	40	158
94720001	94730000	25	202
94730001	94740000	31	224
94740001	94750000	26	177
94750001	94760000	24	186
94760001	94770000	40	179
94770001	94780000	30	192
94780001	94790000	29	176
94790001	94800000	25	182
94800001	94810000	46	189
94810001	94820000	26	160
94820001	94830000	33	173
94830001	94840000	45	197
94840001	94850000	39	188
94850001	94860000	36	193
94860001	94870000	43	185
94870001	94880000	29	203
94880001	94890000	30	191
94890001	94900000	30	186
94900001	94910000	44	189
94910001	94920000	30	157
94920001	94930000	33	191
94930001	94940000	43	164
94940001	94950000	48	191
94950001	94960000	40	166
94960001	94970000	48	198
94970001	94980000	30	182
94980001	94990000	25	154
94990001	95000000	26	166
95000001	95010000	43	161
95010001	95020000	33	200
95020001	95030000	68	185
95030001	95040000	29	183
95040001	95050000	31	179
95050001	95060000	47	175
95060001	95070000	38	195
95070001	95080000	38	169
95080001	95090000	39	180
95090001	95100000	26	162
95100001	95110000	31	176
95110001	95120000	27	182
95120001	95130000	24	157
95130001	95140000	25	169
95140001	95150000	26	148
95150001	95160000	36	176
95160001	95170000	27	181
95170001	95180000	40	183
95180001	95190000	21	173
95190001	95200000	28	166
95200001	95210000	24	169
95210001	95220000	33	196
95220001	95230000	25	172
95230001	95240000	51	211
95240001	95250000	41	190
95250001	95260000	26	185
95260001	95270000	41	212
95270001	95280000	25	178
95280001	95290000	31	171
95290001	95300000	38	169
95300001	95310000	36	179
95310001	95320000	28	189
95320001	95330000	39	174
95330001	95340000	28	197
95340001	95350000	24	192
95350001	95360000	26	187
95360001	95370000	38	167
95370001	95380000	27	158
95380001	95390000	42	197
95390001	95400000	29	170
95400001	95410000	32	197
95410001	95420000	38	187
95420001	95430000	27	167
95430001	95440000	38	171
95440001	95450000	35	153
95450001	95460000	28	183
95460001	95470000	37	189
95470001	95480000	40	192
95480001	95490000	23	199
95490001	95500000	36	149
95500001	95510000	39	179
95510001	95520000	26	163
95520001	95530000	28	162
95530001	95540000	29	194
95540001	95550000	32	162
95550001	95560000	38	177
95560001	95570000	30	181
95570001	95580000	30	186
95580001	95590000	29	187
95590001	95600000	34	187
95600001	95610000	21	160
95610001	95620000	28	189
95620001	95630000	29	164
95630001	95640000	41	176
95640001	95650000	25	161
95650001	95660000	30	164
95660001	95670000	29	161
95670001	95680000	24	191
95680001	95690000	35	193
95690001	95700000	38	172
95700001	95710000	24	195
95710001	95720000	47	163
95720001	95730000	29	176
95730001	95740000	35	201
95740001	95750000	29	182
95750001	95760000	56	173
95760001	95770000	40	191
95770001	95780000	31	196
95780001	95790000	29	168
95790001	95800000	30	192
95800001	95810000	27	144
95810001	95820000	28	193
95820001	95830000	35	191
95830001	95840000	22	182
95840001	95850000	40	197
95850001	95860000	44	226
95860001	95870000	25	182
95870001	95880000	43	191
95880001	95890000	34	167
95890001	95900000	41	165
95900001	95910000	29	186
95910001	95920000	28	162
95920001	95930000	30	173
95930001	95940000	30	179
95940001	95950000	39	159
95950001	95960000	41	176
95960001	95970000	30	153
95970001	95980000	34	197
95980001	95990000	28	170
95990001	96000000	46	194
96000001	96010000	28	157
96010001	96020000	28	179
96020001	96030000	24	184
96030001	96040000	29	150
96040001	96050000	28	166
96050001	96060000	52	188
96060001	96070000	26	192
96070001	96080000	35	213
96080001	96090000	37	184
96090001	96100000	51	188
96100001	96110000	22	188
96110001	96120000	39	157
96120001	96130000	32	177
96130001	96140000	34	232
96140001	96150000	31	208
96150001	96160000	32	157
96160001	96170000	42	151
96170001	96180000	40	191
96180001	96190000	30	173
96190001	96200000	29	180
96200001	96210000	31	174
96210001	96220000	28	192
96220001	96230000	28	197
96230001	96240000	23	189
96240001	96250000	28	198
96250001	96260000	45	186
96260001	96270000	35	217
96270001	96280000	23	211
96280001	96290000	37	197
96290001	96300000	22	189
96300001	96310000	39	168
96310001	96320000	29	180
96320001	96330000	39	181
96330001	96340000	42	178
96340001	96350000	42	181
96350001	96360000	34	198
96360001	96370000	34	167
96370001	96380000	20	162
96380001	96390000	23	176
96390001	96400000	21	200
96400001	96410000	39	199
96410001	96420000	31	159
96420001	96430000	35	182
96430001	96440000	29	192
96440001	96450000	23	167
96450001	96460000	21	162
96460001	96470000	39	208
96470001	96480000	25	180
96480001	96490000	36	192
96490001	96500000	40	196
96500001	96510000	33	173
96510001	96520000	44	220
96520001	96530000	38	169
96530001	96540000	35	192
96540001	96550000	26	192
96550001	96560000	47	170
96560001	96570000	31	189
96570001	96580000	22	174
96580001	96590000	55	222
96590001	96600000	29	187
96600001	96610000	34	166
96610001	96620000	24	203
96620001	96630000	46	172
96630001	96640000	50	190
96640001	96650000	27	198
96650001	96660000	32	172
96660001	96670000	20	171
96670001	96680000	52	175
96680001	96690000	31	211
96690001	96700000	30	201
96700001	96710000	28	212
96710001	96720000	48	221
96720001	96730000	35	163
96730001	96740000	49	189
96740001	96750000	48	187
96750001	96760000	37	209
96760001	96770000	22	200
96770001	96780000	23	194
96780001	96790000	31	195
96790001	96800000	35	185
96800001	96810000	26	190
96810001	96820000	25	179
96820001	96830000	22	180
96830001	96840000	58	199
96840001	96850000	43	181
96850001	96860000	31	201
96860001	96870000	27	173
96870001	96880000	26	165
96880001	96890000	26	187
96890001	96900000	32	175
96900001	96910000	33	172
96910001	96920000	38	165
96920001	96930000	36	212
96930001	96940000	29	182
96940001	96950000	34	198
96950001	96960000	50	216
96960001	96970000	39	185
96970001	96980000	31	171
96980001	96990000	27	156
96990001	97000000	18	184
97000001	97010000	33	201
97010001	97020000	27	199
97020001	97030000	32	197
97030001	97040000	34	208
97040001	97050000	31	188
97050001	97060000	22	169
97060001	97070000	28	201
97070001	97080000	28	171
97080001	97090000	18	188
97090001	97100000	26	184
97100001	97110000	29	197
97110001	97120000	39	181
97120001	97130000	27	186
97130001	97140000	25	183
97140001	97150000	36	194
97150001	97160000	44	200
97160001	97170000	32	205
97170001	97180000	34	200
97180001	97190000	34	196
97190001	97200000	25	199
97200001	97210000	29	197
97210001	97220000	39	182
97220001	97230000	35	184
97230001	97240000	30	166
97240001	97250000	32	188
97250001	97260000	46	180
97260001	97270000	39	213
97270001	97280000	31	169
97280001	97290000	26	197
97290001	97300000	33	171
97300001	97310000	30	172
97310001	97320000	28	204
97320001	97330000	48	205
97330001	97340000	64	173
97340001	97350000	40	181
97350001	97360000	29	201
97360001	97370000	30	213
97370001	97380000	27	223
97380001	97390000	25	171
97390001	97400000	32	226
97400001	97410000	25	187
97410001	97420000	32	160
97420001	97430000	36	196
97430001	97440000	24	177
97440001	97450000	28	172
97450001	97460000	25	179
97460001	97470000	25	188
97470001	97480000	18	206
97480001	97490000	34	192
97490001	97500000	52	218
97500001	97510000	49	221
97510001	97520000	24	162
97520001	97530000	31	188
97530001	97540000	25	174
97540001	97550000	31	155
97550001	97560000	47	166
97560001	97570000	28	156
97570001	97580000	35	186
97580001	97590000	38	163
97590001	97600000	24	171
97600001	97610000	26	194
97610001	97620000	29	188
97620001	97630000	26	179
97630001	97640000	32	189
97640001	97650000	20	177
97650001	97660000	35	172
97660001	97670000	35	197
97670001	97680000	31	204
97680001	97690000	38	154
97690001	97700000	32	192
97700001	97710000	27	209
97710001	97720000	53	215
97720001	97730000	31	170
97730001	97740000	37	164
97740001	97750000	25	221
97750001	97760000	32	166
97760001	97770000	23	186
97770001	97780000	27	160
97780001	97790000	43	209
97790001	97800000	71	177
97800001	97810000	28	178
97810001	97820000	21	183
97820001	97830000	34	221
97830001	97840000	27	185
97840001	97850000	27	178
97850001	97860000	30	171
97860001	97870000	48	191
97870001	97880000	37	208
97880001	97890000	39	219
97890001	97900000	31	161
97900001	97910000	31	207
97910001	97920000	28	207
97920001	97930000	21	171
97930001	97940000	33	178
97940001	97950000	29	205
97950001	97960000	32	206
97960001	97970000	24	183
97970001	97980000	34	191
97980001	97990000	36	192
97990001	98000000	27	171
98000001	98010000	35	189
98010001	98020000	35	176
98020001	98030000	38	190
98030001	98040000	22	245
98040001	98050000	38	188
98050001	98060000	27	163
98060001	98070000	28	200
98070001	98080000	26	176
98080001	98090000	41	227
98090001	98100000	34	169
98100001	98110000	39	193
98110001	98120000	30	187
98120001	98130000	22	167
98130001	98140000	25	188
98140001	98150000	35	166
98150001	98160000	35	189
98160001	98170000	26	199
98170001	98180000	49	202
98180001	98190000	39	170
98190001	98200000	45	164
98200001	98210000	49	205
98210001	98220000	36	198
98220001	98230000	33	205
98230001	98240000	37	179
98240001	98250000	28	191
98250001	98260000	33	165
98260001	98270000	28	195
98270001	98280000	34	166
98280001	98290000	41	183
98290001	98300000	34	178
98300001	98310000	39	178
98310001	98320000	39	175
98320001	98330000	44	173
98330001	98340000	37	144
98340001	98350000	55	187
98350001	98360000	46	196
98360001	98370000	24	222
98370001	98380000	26	171
98380001	98390000	31	189
98390001	98400000	36	173
98400001	98410000	33	185
98410001	98420000	38	180
98420001	98430000	28	181
98430001	98440000	26	179
98440001	98450000	31	176
98450001	98460000	27	190
98460001	98470000	32	177
98470001	98480000	34	184
98480001	98490000	64	184
98490001	98500000	31	170
98500001	98510000	27	183
98510001	98520000	42	187
98520001	98530000	22	181
98530001	98540000	35	171
98540001	98550000	22	206
98550001	98560000	54	198
98560001	98570000	18	202
98570001	98580000	33	179
98580001	98590000	31	163
98590001	98600000	25	169
98600001	98610000	43	186
98610001	98620000	34	219
98620001	98630000	31	198
98630001	98640000	28	175
98640001	98650000	25	201
98650001	98660000	42	173
98660001	98670000	34	208
98670001	98680000	29	177
98680001	98690000	25	183
98690001	98700000	39	172
98700001	98710000	38	197
98710001	98720000	52	184
98720001	98730000	29	172
98730001	98740000	35	179
98740001	98750000	40	179
98750001	98760000	35	220
98760001	98770000	35	194
98770001	98780000	49	199
98780001	98790000	50	183
98790001	98800000	26	159
98800001	98810000	37	192
98810001	98820000	36	181
98820001	98830000	58	202
98830001	98840000	26	195
98840001	98850000	39	165
98850001	98860000	36	209
98860001	98870000	31	172
98870001	98880000	32	192
98880001	98890000	51	176
98890001	98900000	45	196
98900001	98910000	32	175
98910001	98920000	36	177
98920001	98930000	40	169
98930001	98940000	48	209
98940001	98950000	51	136
98950001	98960000	38	194
98960001	98970000	37	172
98970001	98980000	38	183
98980001	98990000	24	200
98990001	99000000	35	165
99000001	99010000	31	185
99010001	99020000	46	198
99020001	99030000	42	189
99030001	99040000	26	192
99040001	99050000	29	177
99050001	99060000	24	171
99060001	99070000	26	166
99070001	99080000	30	181
99080001	99090000	32	178
99090001	99100000	37	205
99100001	99110000	32	177
99110001	99120000	32	174
99120001	99130000	30	198
99130001	99140000	31	213
99140001	99150000	29	168
99150001	99160000	35	201
99160001	99170000	35	191
99170001	99180000	22	204
99180001	99190000	22	179
99190001	99200000	31	146
99200001	99210000	45	192
99210001	99220000	25	178
99220001	99230000	38	205
99230001	99240000	19	197
99240001	99250000	62	200
99250001	99260000	32	174
99260001	99270000	38	154
99270001	99280000	37	184
99280001	99290000	35	160
99290001	99300000	19	167
99300001	99310000	18	169
99310001	99320000	36	195
99320001	99330000	24	199
99330001	99340000	52	196
99340001	99350000	33	154
99350001	99360000	25	162
99360001	99370000	28	196
99370001	99380000	34	186
99380001	99390000	28	178
99390001	99400000	31	188
99400001	99410000	31	181
99410001	99420000	28	141
99420001	99430000	25	178
99430001	99440000	32	186
99440001	99450000	39	183
99450001	99460000	37	165
99460001	99470000	34	164
99470001	99480000	26	219
99480001	99490000	23	188
99490001	99500000	30	194
99500001	99510000	24	206
99510001	99520000	61	187
99520001	99530000	34	217
99530001	99540000	29	206
99540001	99550000	34	185
99550001	99560000	19	155
99560001	99570000	21	167
99570001	99580000	28	173
99580001	99590000	30	148
99590001	99600000	36	169
99600001	99610000	26	211
99610001	99620000	22	185
99620001	99630000	28	186
99630001	99640000	31	190
99640001	99650000	50	165
99650001	99660000	34	197
99660001	99670000	28	192
99670001	99680000	24	165
99680001	99690000	56	199
99690001	99700000	26	155
99700001	99710000	27	167
99710001	99720000	30	196
99720001	99730000	29	199
99730001	99740000	36	191
99740001	99750000	34	213
99750001	99760000	37	208
99760001	99770000	25	179
99770001	99780000	31	184
99780001	99790000	27	183
99790001	99800000	27	140
99800001	99810000	28	194
99810001	99820000	27	153
99820001	99830000	25	186
99830001	99840000	38	163
99840001	99850000	22	130
99850001	99860000	26	159
99860001	99870000	32	167
99870001	99880000	20	174
99880001	99890000	33	172
99890001	99900000	22	175
99900001	99910000	29	167
99910001	99920000	27	140
99920001	99930000	36	190
99930001	99940000	34	188
99940001	99950000	23	169
99950001	99960000	28	220
99960001	99970000	24	176
99970001	99980000	24	195
99980001	99990000	28	177
99990001	100000000	31	180
100000001	100010000	35	175
100010001	100020000	53	160
100020001	100030000	45	172
100030001	100040000	33	174
100040001	100050000	31	150
100050001	100060000	27	176
100060001	100070000	22	164
100070001	100080000	21	186
100080001	100090000	25	205
100090001	100100000	41	180
100100001	100110000	48	167
100110001	100120000	34	191
100120001	100130000	30	206
100130001	100140000	31	169
100140001	100150000	54	197
100150001	100160000	37	202
100160001	100170000	41	207
100170001	100180000	35	208
100180001	100190000	30	182
100190001	100200000	41	197
100200001	100210000	33	184
100210001	100220000	24	190
100220001	100230000	22	205
100230001	100240000	44	180
100240001	100250000	26	194
100250001	100260000	38	167
100260001	100270000	31	176
100270001	100280000	33	189
100280001	100290000	46	183
100290001	100300000	31	180
100300001	100310000	30	184
100310001	100320000	38	220
100320001	100330000	25	207
100330001	100340000	28	179
100340001	100350000	60	227
100350001	100360000	33	171
100360001	100370000	26	196
100370001	100380000	36	200
100380001	100390000	31	195
100390001	100400000	25	208
100400001	100410000	24	178
100410001	100420000	60	179
100420001	100430000	39	207
100430001	100440000	38	170
100440001	100450000	39	166
100450001	100460000	32	213
100460001	100470000	40	171
100470001	100480000	34	163
100480001	100490000	36	177
100490001	100500000	29	171
100500001	100510000	36	199
100510001	100520000	29	156
100520001	100530000	29	194
100530001	100540000	36	179
100540001	100550000	27	188
100550001	100560000	35	181
100560001	100570000	30	170
100570001	100580000	20	171
100580001	100590000	27	180
100590001	100600000	34	201
100600001	100610000	34	207
100610001	100620000	42	178
100620001	100630000	42	197
100630001	100640000	28	180
100640001	100650000	28	198
100650001	100660000	29	172
100660001	100670000	23	180
100670001	100680000	39	182
100680001	100690000	44	195
100690001	100700000	34	186
100700001	100710000	43	186
100710001	100720000	43	186
100720001	100730000	32	167
100730001	100740000	34	176
100740001	100750000	30	207
100750001	100760000	26	154
100760001	100770000	44	166
